rank	gene	longname	codelen	nnei	nncd	nsil	nmis	nstp	nspl	nind	nnon	npat	nsite	pCV	pCL	pFN	p	q
12895	PRKRIR	protein-kinase, interferon-inducible double stranded RNA dependent inhibitor, repressor of (P58 repressor)	2302	170	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12896	PRKX	protein kinase, X-linked	1109	510	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12897	PRL	prolactin	704	200	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12898	PRLH	prolactin releasing hormone	267	15	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12899	PRLHR	prolactin releasing hormone receptor	1117	544	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12900	PRLR	prolactin receptor	1901	208	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12901	PRM1	protamine 1	162	4	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12902	PRM2	protamine 2	313	69	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12903	PRM3	protamine 3	309	4	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12904	PRMT1	protein arginine methyltransferase 1	1158	512	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12905	PRMT10	protein arginine methyltransferase 10 (putative)	2582	144	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12906	PRMT2	protein arginine methyltransferase 2	1342	1000	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12907	PRMT3	protein arginine methyltransferase 3	1656	299	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12908	PRMT5	protein arginine methyltransferase 5	2041	25	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12909	PRMT6	protein arginine methyltransferase 6	1130	1000	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12910	PRMT7	protein arginine methyltransferase 7	2149	370	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12911	PRMT8	protein arginine methyltransferase 8	1221	34	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12912	PRND	prion protein 2 (dublet)	535	96	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12913	PRNP	prion protein (p27-30) (Creutzfeldt-Jakob disease, Gerstmann-Strausler-Scheinker syndrome, fatal familial insomnia)	770	855	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12914	PROC	protein C (inactivator of coagulation factors Va and VIIIa)	1418	1000	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12915	PROCA1	protein interacting with cyclin A1	1025	861	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12916	PROCR	protein C receptor, endothelial (EPCR)	729	1000	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12917	PRODH	proline dehydrogenase (oxidase) 1	1857	1000	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12918	PROK1	prokineticin 1	328	66	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12919	PROK2	prokineticin 2	402	50	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12920	PROKR1	prokineticin receptor 1	1184	270	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12921	PROKR2	prokineticin receptor 2	1158	523	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12922	PROL1	proline rich, lacrimal 1	755	1000	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12923	PROM1	prominin 1	2702	360	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12924	PROM2	prominin 2	2597	20	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12925	PROP1	PROP paired-like homeobox 1	689	684	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12926	PROS1	protein S (alpha)	2087	391	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12927	PROSC	proline synthetase co-transcribed homolog (bacterial)	858	12	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12928	PROX1	prospero homeobox 1	2230	50	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12929	PROX2	prospero homeobox 2	1791	205	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12930	PROZ	protein Z, vitamin K-dependent plasma glycoprotein	1233	327	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12931	PRPF18	PRP18 pre-mRNA processing factor 18 homolog (S. cerevisiae)	1065	1000	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12932	PRPF19	PRP19/PSO4 pre-mRNA processing factor 19 homolog (S. cerevisiae)	1575	76	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12933	PRPF31	PRP31 pre-mRNA processing factor 31 homolog (S. cerevisiae)	1552	933	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12934	PRPF38A	PRP38 pre-mRNA processing factor 38 (yeast) domain containing A	975	136	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12935	PRPF38B	PRP38 pre-mRNA processing factor 38 (yeast) domain containing B	1661	684	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12936	PRPF39	PRP39 pre-mRNA processing factor 39 homolog (S. cerevisiae)	2062	961	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12937	PRPF4	PRP4 pre-mRNA processing factor 4 homolog (yeast)	1623	112	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12938	PRPF40A	PRP40 pre-mRNA processing factor 40 homolog A (S. cerevisiae)	2895	152	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12939	PRPF40B	PRP40 pre-mRNA processing factor 40 homolog B (S. cerevisiae)	2714	155	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12940	PRPF6	PRP6 pre-mRNA processing factor 6 homolog (S. cerevisiae)	2906	154	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12941	PRPH	peripherin	1447	19	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12942	PRPH2	peripherin 2 (retinal degeneration, slow)	1049	1000	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12943	PRPS1	phosphoribosyl pyrophosphate synthetase 1	981	1000	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12944	PRPS1L1	phosphoribosyl pyrophosphate synthetase 1-like 1	961	1000	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12945	PRPS2	phosphoribosyl pyrophosphate synthetase 2	990	567	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12946	PRPSAP1	phosphoribosyl pyrophosphate synthetase-associated protein 1	1194	171	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12947	PRPSAP2	phosphoribosyl pyrophosphate synthetase-associated protein 2	1150	1000	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12948	PRR11	proline rich 11	1119	256	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12949	PRR12	proline rich 12	6163	4	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12950	PRR13	proline rich 13	459	0	0	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12951	PRR14	proline rich 14	1804	182	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12952	PRR15	proline rich 15	390	2	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12953	PRR15L	proline rich 15-like	316	55	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12954	PRR16	proline rich 16	854	1000	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12955	PRR18	proline rich region 18	888	5	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12956	PRR19	proline rich 19	1081	673	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12957	PRR22	proline rich 22	1279	879	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12958	PRR23A	proline rich 23A	801	151	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12959	PRR23B	proline rich 23B	798	481	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12960	PRR23C	proline rich 23C	789	72	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12961	PRR25	proline rich 25	1216	454	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12962	PRR3	proline rich 3	579	328	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12963	PRR4	proline rich 4 (lacrimal)	528	202	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12964	PRR5	proline rich 5 (renal)	1195	884	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12965	PRR5-ARHGAP8		1751	209	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12966	PRR5L	proline rich 5 like	1139	1000	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12967	PRR7	proline rich 7 (synaptic)	829	5	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12968	PRRC1	proline-rich coiled-coil 1	1370	158	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12969	PRRG1	proline rich Gla (G-carboxyglutamic acid) 1	749	428	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12970	PRRG2	proline rich Gla (G-carboxyglutamic acid) 2	633	133	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12971	PRRG3	proline rich Gla (G-carboxyglutamic acid) 3 (transmembrane)	708	482	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12972	PRRG4	proline rich Gla (G-carboxyglutamic acid) 4 (transmembrane)	701	803	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12973	PRRT1	proline-rich transmembrane protein 1	933	530	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12974	PRRT2	proline-rich transmembrane protein 2	1035	100	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12975	PRRT3	proline-rich transmembrane protein 3	2958	290	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12976	PRRX1	paired related homeobox 1	813	649	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12977	PRRX2	paired related homeobox 2	774	126	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12978	PRSS1	protease, serine, 1 (trypsin 1)	764	486	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12979	PRSS12	protease, serine, 12 (neurotrypsin, motopsin)	2678	150	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12980	PRSS16	protease, serine, 16 (thymus)	1591	137	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12981	PRSS2	protease, serine, 2 (trypsin 2)	412	24	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12982	PRSS21	protease, serine, 21 (testisin)	965	125	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12983	PRSS22	protease, serine, 22	976	1000	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12984	PRSS23	protease, serine, 23	1156	631	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12985	PRSS27	protease, serine 27	893	3	0	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12986	PRSS3	protease, serine, 3	977	2	1	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12987	PRSS33	protease, serine, 33	863	1	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12988	PRSS35	protease, serine, 35	1246	6	0	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12989	PRSS36	protease, serine, 36	2626	53	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12990	PRSS37	protease, serine, 37	724	743	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12991	PRSS38	protease, serine, 38	997	1000	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12992	PRSS42	protease, serine, 42	897	60	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12993	PRSS45	protease, serine, 45	699	203	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12994	PRSS48	protease, serine, 48	1001	281	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12995	PRSS50	protease, serine, 50	1180	1000	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12996	PRSS53	protease, serine, 53	1702	376	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12997	PRSS54	protease, serine, 54	1208	1000	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12998	PRSS55	protease, serine, 55	1079	41	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
12999	PRSS8	protease, serine, 8	1052	52	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
13000	PRSSL1	protease, serine-like 1	870	308	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
13001	PRTFDC1	phosphoribosyl transferase domain containing 1	712	703	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
13002	PRTG	protogenin homolog (Gallus gallus)	3531	201	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
13003	PRTN3	proteinase 3 (serine proteinase, neutrophil, Wegener granulomatosis autoantigen)	789	98	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
13004	PRUNE	prune homolog (Drosophila)	1390	108	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
13005	PSAP	prosaposin (variant Gaucher disease and variant metachromatic leukodystrophy)	1643	70	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
13006	PSAT1	phosphoserine aminotransferase 1	1147	406	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
13007	PSCA	prostate stem cell antigen	355	12	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
13008	PSD	pleckstrin and Sec7 domain containing	3139	111	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
13009	PSD2	pleckstrin and Sec7 domain containing 2	2372	119	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
13010	PSD3	pleckstrin and Sec7 domain containing 3	3239	22	0	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
13011	PSD4	pleckstrin and Sec7 domain containing 4	3231	1	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
13012	PSEN1	presenilin 1 (Alzheimer disease 3)	1444	111	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
13013	PSEN2	presenilin 2 (Alzheimer disease 4)	1387	1000	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
13014	PSENEN	presenilin enhancer 2 homolog (C. elegans)	318	85	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
13015	PSG1	pregnancy specific beta-1-glycoprotein 1	1331	4	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
13016	PSG11	pregnancy specific beta-1-glycoprotein 11	1028	16	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
13017	PSG2	pregnancy specific beta-1-glycoprotein 2	1030	16	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
13018	PSG3	pregnancy specific beta-1-glycoprotein 3	1311	8	0	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
13019	PSG4	pregnancy specific beta-1-glycoprotein 4	1282	2	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
13020	PSG5	pregnancy specific beta-1-glycoprotein 5	1028	16	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
13021	PSG6	pregnancy specific beta-1-glycoprotein 6	1371	3	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
13022	PSG7	pregnancy specific beta-1-glycoprotein 7	1282	52	1	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
13023	PSG8	pregnancy specific beta-1-glycoprotein 8	1320	1	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
13024	PSG9	pregnancy specific beta-1-glycoprotein 9	1303	58	0	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
13025	PSIP1	PC4 and SFRS1 interacting protein 1	1678	1000	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
13026	PSKH1	protein serine kinase H1	1283	22	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
13027	PSKH2	protein serine kinase H2	1164	275	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
13028	PSMA1	proteasome (prosome, macropain) subunit, alpha type, 1	901	819	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
13029	PSMA2	proteasome (prosome, macropain) subunit, alpha type, 2	735	648	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
13030	PSMA3	proteasome (prosome, macropain) subunit, alpha type, 3	810	1000	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
13031	PSMA4	proteasome (prosome, macropain) subunit, alpha type, 4	818	134	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
13032	PSMA5	proteasome (prosome, macropain) subunit, alpha type, 5	760	637	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
13033	PSMA6	proteasome (prosome, macropain) subunit, alpha type, 6	765	1000	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
13034	PSMA7	proteasome (prosome, macropain) subunit, alpha type, 7	771	156	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
13035	PSMA8	proteasome (prosome, macropain) subunit, alpha type, 8	795	185	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
13036	PSMB1	proteasome (prosome, macropain) subunit, beta type, 1	749	45	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
13037	PSMB10	proteasome (prosome, macropain) subunit, beta type, 10	854	553	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
13038	PSMB11	proteasome (prosome, macropain) subunit, beta type, 11	905	683	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
13039	PSMB2	proteasome (prosome, macropain) subunit, beta type, 2	626	319	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
13040	PSMB3	proteasome (prosome, macropain) subunit, beta type, 3	642	185	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
13041	PSMB4	proteasome (prosome, macropain) subunit, beta type, 4	821	1000	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
13042	PSMB5	proteasome (prosome, macropain) subunit, beta type, 5	889	719	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
13043	PSMB6	proteasome (prosome, macropain) subunit, beta type, 6	744	1000	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
13044	PSMB7	proteasome (prosome, macropain) subunit, beta type, 7	864	593	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
13045	PSMB8	proteasome (prosome, macropain) subunit, beta type, 8 (large multifunctional peptidase 7)	990	610	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
13046	PSMB9	proteasome (prosome, macropain) subunit, beta type, 9 (large multifunctional peptidase 2)	682	176	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
13047	PSMC1	proteasome (prosome, macropain) 26S subunit, ATPase, 1	1365	269	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
13048	PSMC2	proteasome (prosome, macropain) 26S subunit, ATPase, 2	1348	355	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
13049	PSMC3	proteasome (prosome, macropain) 26S subunit, ATPase, 3	1366	1000	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
13050	PSMC3IP	PSMC3 interacting protein	686	1000	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
13051	PSMC4	proteasome (prosome, macropain) 26S subunit, ATPase, 4	1299	502	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
13052	PSMC5	proteasome (prosome, macropain) 26S subunit, ATPase, 5	1269	337	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
13053	PSMC6	proteasome (prosome, macropain) 26S subunit, ATPase, 6	1264	196	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
13054	PSMD1	proteasome (prosome, macropain) 26S subunit, non-ATPase, 1	2958	48	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
13055	PSMD10	proteasome (prosome, macropain) 26S subunit, non-ATPase, 10	699	13	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
13056	PSMD11	proteasome (prosome, macropain) 26S subunit, non-ATPase, 11	1321	1000	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
13057	PSMD12	proteasome (prosome, macropain) 26S subunit, non-ATPase, 12	1413	725	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
13058	PSMD13	proteasome (prosome, macropain) 26S subunit, non-ATPase, 13	1260	517	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
13059	PSMD14	proteasome (prosome, macropain) 26S subunit, non-ATPase, 14	973	490	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
13060	PSMD2	proteasome (prosome, macropain) 26S subunit, non-ATPase, 2	2809	26	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
13061	PSMD3	proteasome (prosome, macropain) 26S subunit, non-ATPase, 3	1649	420	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
13062	PSMD4	proteasome (prosome, macropain) 26S subunit, non-ATPase, 4	1172	295	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
13063	PSMD5	proteasome (prosome, macropain) 26S subunit, non-ATPase, 5	1553	1000	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
13064	PSMD6	proteasome (prosome, macropain) 26S subunit, non-ATPase, 6	1200	146	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
13065	PSMD7	proteasome (prosome, macropain) 26S subunit, non-ATPase, 7	999	432	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
13066	PSMD8	proteasome (prosome, macropain) 26S subunit, non-ATPase, 8	1079	19	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
13067	PSMD9	proteasome (prosome, macropain) 26S subunit, non-ATPase, 9	692	586	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
13068	PSME1	proteasome (prosome, macropain) activator subunit 1 (PA28 alpha)	874	1000	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
13069	PSME2	proteasome (prosome, macropain) activator subunit 2 (PA28 beta)	764	1000	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
13070	PSME3	proteasome (prosome, macropain) activator subunit 3 (PA28 gamma; Ki)	844	96	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
13071	PSMF1	proteasome (prosome, macropain) inhibitor subunit 1 (PI31)	844	223	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
13072	PSMG1	proteasome (prosome, macropain) assembly chaperone 1	891	198	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
13073	PSMG2	proteasome (prosome, macropain) assembly chaperone 2	821	1000	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
13074	PSMG3	proteasome (prosome, macropain) assembly chaperone 3	377	159	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
13075	PSORS1C1	psoriasis susceptibility 1 candidate 1	475	49	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
13076	PSORS1C2	psoriasis susceptibility 1 candidate 2	415	59	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
13077	PSPC1	paraspeckle component 1	1604	352	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
13078	PSPH	phosphoserine phosphatase	698	311	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
13079	PSPN	persephin	474	22	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
13080	PSRC1	proline/serine-rich coiled-coil 1	1095	265	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
13081	PSTK	phosphoseryl-tRNA kinase	1070	283	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
13082	PSTPIP1	proline-serine-threonine phosphatase interacting protein 1	1307	446	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
13083	PSTPIP2	proline-serine-threonine phosphatase interacting protein 2	1063	48	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
13084	PTAFR	platelet-activating factor receptor	1033	384	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
13085	PTBP1	polypyrimidine tract binding protein 1	1730	105	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
13086	PTBP2	polypyrimidine tract binding protein 2	1648	113	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
13087	PTCD1	pentatricopeptide repeat domain 1	2131	32	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
13088	PTCD2	pentatricopeptide repeat domain 2	1205	1000	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
13089	PTCD3	Pentatricopeptide repeat domain 3	2166	24	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
13090	PTCH1	patched homolog 1 (Drosophila)	4640	69	0	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
13091	PTCH2	patched homolog 2 (Drosophila)	3716	23	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
13092	PTCHD1	patched domain containing 1	2677	557	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
13093	PTCHD2	patched domain containing 2	4259	25	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
13094	PTCHD3	patched domain containing 3	2316	186	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
13095	PTCRA	pre T-cell antigen receptor alpha	860	500	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
13096	PTDSS1	phosphatidylserine synthase 1	1472	1000	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
13097	PTDSS2	phosphatidylserine synthase 2	1508	1000	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
13098	PTEN	phosphatase and tensin homolog (mutated in multiple advanced cancers 1)	1244	1000	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
13099	PTER	phosphotriesterase related	1066	223	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
13100	PTF1A	pancreas specific transcription factor, 1a	991	80	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
13101	PTGDR	prostaglandin D2 receptor (DP)	1086	393	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
13102	PTGDS	prostaglandin D2 synthase 21kDa (brain)	597	1000	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
13103	PTGER2	prostaglandin E receptor 2 (subtype EP2), 53kDa	1081	393	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
13104	PTGER3	prostaglandin E receptor 3 (subtype EP3)	1482	1000	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
13105	PTGER4	prostaglandin E receptor 4 (subtype EP4)	1475	814	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
13106	PTGES	prostaglandin E synthase	469	109	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
13107	PTGES2	prostaglandin E synthase 2	1158	277	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
13108	PTGES3	prostaglandin E synthase 3 (cytosolic)	511	237	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
13109	PTGFR	prostaglandin F receptor (FP)	1163	685	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
13110	PTGFRN	prostaglandin F2 receptor negative regulator	2672	59	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
13111	PTGIR	prostaglandin I2 (prostacyclin) receptor (IP)	1169	146	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
